,金额,商品,支付时间,地点,大类,二级类
35473,7.5,雀巢咖啡,2017/10/21 07:35,C,饮料,咖啡
35478,7.5,雀巢咖啡,2017/10/27 21:03,C,饮料,咖啡
35480,7.5,雀巢咖啡,2017/10/31 22:06,C,饮料,咖啡
35517,7.5,雀巢咖啡,2017/11/20 09:36,C,饮料,咖啡
35524,7.5,雀巢咖啡,2017/11/29 19:30,C,饮料,咖啡
35526,7.5,雀巢咖啡,2017/12/1 21:43,C,饮料,咖啡
35527,7.5,雀巢咖啡,2017/12/2 18:02,C,饮料,咖啡
35532,7.5,雀巢咖啡,2017/12/4 14:17,C,饮料,咖啡
35535,6.0,雀巢咖啡,2017/12/5 19:05,C,饮料,咖啡
35537,7.5,雀巢咖啡,2017/12/7 08:46,C,饮料,咖啡
35538,6.0,雀巢咖啡,2017/12/7 21:01,C,饮料,咖啡
35539,6.0,雀巢咖啡,2017/12/8 19:45,C,饮料,咖啡
35540,7.5,雀巢咖啡,2017/12/8 20:05,C,饮料,咖啡
35543,7.5,雀巢咖啡,2017/12/10 16:15,C,饮料,咖啡
35576,3.0,果粒橙,2017/1/9 09:35,C,饮料,果蔬饮料
35588,4.0,果粒橙,2017/1/10 12:12,C,饮料,果蔬饮料
35589,4.0,果粒橙,2017/1/10 12:14,C,饮料,果蔬饮料
35590,4.0,果粒橙,2017/1/10 13:10,C,饮料,果蔬饮料
35591,4.0,果粒橙,2017/1/10 13:18,C,饮料,果蔬饮料
35593,4.0,果粒橙,2017/1/10 17:30,C,饮料,果蔬饮料
35594,4.0,果粒橙,2017/1/10 17:31,C,饮料,果蔬饮料
35595,4.0,果粒橙,2017/1/10 17:48,C,饮料,果蔬饮料
35596,4.0,果粒橙,2017/1/10 19:56,C,饮料,果蔬饮料
35597,3.0,果粒橙,2017/1/21 18:25,C,饮料,果蔬饮料
35598,3.0,果粒橙,2017/1/31 20:49,C,饮料,果蔬饮料
35599,3.5,果粒橙,2017/1/31 21:39,C,饮料,果蔬饮料
35600,3.5,果粒橙,2017/1/31 21:40,C,饮料,果蔬饮料
35605,3.5,果粒橙,2017/2/2 08:52,C,饮料,果蔬饮料
35606,3.5,果粒橙,2017/2/2 09:00,C,饮料,果蔬饮料
35612,3.0,果粒橙,2017/2/4 08:40,C,饮料,果蔬饮料
35628,3.5,果粒橙,2017/2/21 19:55,C,饮料,果蔬饮料
35636,3.5,果粒橙,2017/2/26 15:33,C,饮料,果蔬饮料
35638,3.5,果粒橙,2017/2/26 16:56,C,饮料,果蔬饮料
35639,4.0,果粒橙,2017/2/27 16:18,C,饮料,果蔬饮料
35642,4.0,果粒橙,2017/3/28 20:05,C,饮料,果蔬饮料
35643,4.0,果粒橙,2017/3/28 20:21,C,饮料,果蔬饮料
35644,4.0,果粒橙,2017/3/28 20:28,C,饮料,果蔬饮料
35646,4.0,果粒橙,2017/3/28 20:32,C,饮料,果蔬饮料
35647,4.0,果粒橙,2017/3/28 20:41,C,饮料,果蔬饮料
35650,4.0,果粒橙,2017/3/29 15:14,C,饮料,果蔬饮料
35656,3.5,果粒橙,2017/3/29 19:21,C,饮料,果蔬饮料
35663,4.0,果粒橙,2017/3/30 20:07,C,饮料,果蔬饮料
35665,4.0,果粒橙,2017/3/31 00:18,C,饮料,果蔬饮料
35674,3.5,果粒橙,2017/4/4 12:28,C,饮料,果蔬饮料
35680,4.0,果粒橙,2017/4/6 18:57,C,饮料,果蔬饮料
35681,4.0,果粒橙,2017/4/6 21:19,C,饮料,果蔬饮料
35689,4.0,果粒橙,2017/4/11 01:56,C,饮料,果蔬饮料
35690,3.0,果粒橙,2017/4/11 03:56,C,饮料,果蔬饮料
35700,3.0,果粒橙,2017/4/14 22:25,C,饮料,果蔬饮料
35706,3.0,果粒橙,2017/4/16 14:52,C,饮料,果蔬饮料
35717,4.0,果粒橙,2017/4/21 17:48,C,饮料,果蔬饮料
35721,4.0,果粒橙,2017/4/23 16:07,C,饮料,果蔬饮料
35726,4.0,果粒橙,2017/4/25 13:30,C,饮料,果蔬饮料
35728,3.0,果粒橙,2017/4/26 13:58,C,饮料,果蔬饮料
35732,3.5,果粒橙,2017/4/27 13:04,C,饮料,果蔬饮料
35734,4.0,果粒橙,2017/4/27 16:33,C,饮料,果蔬饮料
35736,3.0,果粒橙,2017/4/28 14:24,C,饮料,果蔬饮料
35737,3.0,果粒橙,2017/4/28 14:34,C,饮料,果蔬饮料
35741,3.5,果粒橙,2017/4/30 09:08,C,饮料,果蔬饮料
35754,3.0,果粒橙,2017/5/24 20:46,C,饮料,果蔬饮料
35755,3.0,果粒橙,2017/5/25 17:48,C,饮料,果蔬饮料
35762,3.0,果粒橙,2017/5/29 15:38,C,饮料,果蔬饮料
35763,3.0,果粒橙,2017/5/29 15:56,C,饮料,果蔬饮料
35768,3.5,果粒橙,2017/6/2 15:11,C,饮料,果蔬饮料
35774,4.0,果粒橙,2017/6/3 21:18,C,饮料,果蔬饮料
35779,4.0,果粒橙,2017/6/4 19:07,C,饮料,果蔬饮料
35782,4.0,果粒橙,2017/6/5 13:05,C,饮料,果蔬饮料
35786,4.0,果粒橙,2017/6/5 19:34,C,饮料,果蔬饮料
35788,3.5,果粒橙,2017/6/6 21:05,C,饮料,果蔬饮料
35790,4.0,果粒橙,2017/6/6 22:53,C,饮料,果蔬饮料
35799,4.0,果粒橙,2017/6/17 14:37,C,饮料,果蔬饮料
35801,4.0,果粒橙,2017/6/17 16:22,C,饮料,果蔬饮料
35803,4.0,果粒橙,2017/6/19 13:33,C,饮料,果蔬饮料
35809,3.5,果粒橙,2017/6/22 01:21,C,饮料,果蔬饮料
35813,4.0,果粒橙,2017/6/23 19:06,C,饮料,果蔬饮料
35827,4.0,果粒橙,2017/6/30 14:49,C,饮料,果蔬饮料
35828,4.0,果粒橙,2017/7/1 13:35,C,饮料,果蔬饮料
35829,4.0,果粒橙,2017/7/1 13:38,C,饮料,果蔬饮料
35830,4.0,果粒橙,2017/7/1 15:47,C,饮料,果蔬饮料
35834,4.0,果粒橙,2017/7/5 09:03,C,饮料,果蔬饮料
35835,4.0,果粒橙,2017/7/5 09:10,C,饮料,果蔬饮料
35836,3.0,果粒橙,2017/7/9 13:28,C,饮料,果蔬饮料
35841,4.0,果粒橙,2017/7/17 08:44,C,饮料,果蔬饮料
35843,4.0,果粒橙,2017/7/19 19:26,C,饮料,果蔬饮料
35844,3.5,果粒橙,2017/7/20 20:21,C,饮料,果蔬饮料
35860,3.5,果粒橙,2017/7/30 09:07,C,饮料,果蔬饮料
35861,3.5,果粒橙,2017/7/30 14:57,C,饮料,果蔬饮料
35873,3.5,果粒橙,2017/8/1 16:02,C,饮料,果蔬饮料
35874,3.0,果粒橙,2017/8/1 16:42,C,饮料,果蔬饮料
35897,3.0,果粒橙,2017/8/6 09:31,C,饮料,果蔬饮料
35901,4.0,果粒橙,2017/8/6 19:12,C,饮料,果蔬饮料
35905,4.0,果粒橙,2017/8/7 11:33,C,饮料,果蔬饮料
35907,3.5,果粒橙,2017/8/7 16:42,C,饮料,果蔬饮料
35910,4.0,果粒橙,2017/8/7 17:42,C,饮料,果蔬饮料
35911,3.5,果粒橙,2017/8/7 20:00,C,饮料,果蔬饮料
35916,4.0,果粒橙,2017/8/8 18:20,C,饮料,果蔬饮料
35918,4.0,果粒橙,2017/8/9 09:08,C,饮料,果蔬饮料
35922,4.0,果粒橙,2017/8/11 12:04,C,饮料,果蔬饮料
35926,4.0,果粒橙,2017/8/11 17:49,C,饮料,果蔬饮料
35927,4.0,果粒橙,2017/8/11 18:08,C,饮料,果蔬饮料
35929,4.0,果粒橙,2017/8/12 10:08,C,饮料,果蔬饮料
35936,3.5,果粒橙,2017/8/13 17:03,C,饮料,果蔬饮料
35939,4.0,果粒橙,2017/8/14 11:31,C,饮料,果蔬饮料
35948,3.0,果粒橙,2017/8/15 09:21,C,饮料,果蔬饮料
35950,3.0,果粒橙,2017/8/15 17:04,C,饮料,果蔬饮料
35951,4.0,果粒橙,2017/8/15 17:13,C,饮料,果蔬饮料
35954,4.0,果粒橙,2017/8/16 08:58,C,饮料,果蔬饮料
35964,4.0,果粒橙,2017/8/17 13:28,C,饮料,果蔬饮料
35970,3.5,果粒橙,2017/8/18 11:52,C,饮料,果蔬饮料
35974,4.0,果粒橙,2017/8/18 17:35,C,饮料,果蔬饮料
35975,4.0,果粒橙,2017/8/18 18:11,C,饮料,果蔬饮料
35980,3.5,果粒橙,2017/8/19 09:17,C,饮料,果蔬饮料
35981,3.5,果粒橙,2017/8/19 12:41,C,饮料,果蔬饮料
35982,4.0,果粒橙,2017/8/19 15:28,C,饮料,果蔬饮料
35986,3.0,果粒橙,2017/8/19 17:54,C,饮料,果蔬饮料
36000,4.0,果粒橙,2017/8/20 17:28,C,饮料,果蔬饮料
36005,4.0,果粒橙,2017/8/20 18:37,C,饮料,果蔬饮料
36006,4.0,果粒橙,2017/8/20 19:41,C,饮料,果蔬饮料
36007,4.0,果粒橙,2017/8/20 19:55,C,饮料,果蔬饮料
36015,4.0,果粒橙,2017/8/21 21:57,C,饮料,果蔬饮料
36017,3.5,果粒橙,2017/8/22 09:07,C,饮料,果蔬饮料
36019,4.0,果粒橙,2017/8/22 12:25,C,饮料,果蔬饮料
36021,4.0,果粒橙,2017/8/22 13:22,C,饮料,果蔬饮料
36023,4.0,果粒橙,2017/8/22 14:59,C,饮料,果蔬饮料
36026,4.0,果粒橙,2017/8/22 17:43,C,饮料,果蔬饮料
36037,4.0,果粒橙,2017/8/25 13:49,C,饮料,果蔬饮料
36042,4.0,果粒橙,2017/8/26 14:05,C,饮料,果蔬饮料
36043,3.0,果粒橙,2017/8/26 20:10,C,饮料,果蔬饮料
36044,3.0,果粒橙,2017/8/27 07:49,C,饮料,果蔬饮料
36046,4.0,果粒橙,2017/8/27 09:05,C,饮料,果蔬饮料
36051,4.0,果粒橙,2017/8/28 09:32,C,饮料,果蔬饮料
36053,3.5,果粒橙,2017/8/28 13:32,C,饮料,果蔬饮料
36054,3.0,果粒橙,2017/8/28 14:23,C,饮料,果蔬饮料
36057,3.0,果粒橙,2017/8/28 22:07,C,饮料,果蔬饮料
36062,3.0,果粒橙,2017/8/30 09:28,C,饮料,果蔬饮料
36068,3.0,果粒橙,2017/9/1 15:55,C,饮料,果蔬饮料
36069,3.0,果粒橙,2017/9/2 08:50,C,饮料,果蔬饮料
36070,3.0,果粒橙,2017/9/2 17:33,C,饮料,果蔬饮料
36072,3.0,果粒橙,2017/9/2 19:18,C,饮料,果蔬饮料
36078,3.0,果粒橙,2017/9/6 18:44,C,饮料,果蔬饮料
36081,3.0,果粒橙,2017/9/7 11:10,C,饮料,果蔬饮料
36085,3.0,果粒橙,2017/9/7 17:20,C,饮料,果蔬饮料
36088,4.0,果粒橙,2017/9/8 15:48,C,饮料,果蔬饮料
36092,3.0,果粒橙,2017/9/8 20:37,C,饮料,果蔬饮料
36096,4.0,果粒橙,2017/9/9 12:35,C,饮料,果蔬饮料
36100,3.0,果粒橙,2017/9/10 09:17,C,饮料,果蔬饮料
36101,4.0,果粒橙,2017/9/10 17:21,C,饮料,果蔬饮料
36104,3.0,果粒橙,2017/9/10 21:16,C,饮料,果蔬饮料
36107,3.0,果粒橙,2017/9/11 04:07,C,饮料,果蔬饮料
36109,3.0,果粒橙,2017/9/11 07:02,C,饮料,果蔬饮料
36110,4.0,果粒橙,2017/9/11 12:12,C,饮料,果蔬饮料
36124,4.0,果粒橙,2017/9/15 08:25,C,饮料,果蔬饮料
36125,3.0,果粒橙,2017/9/15 09:16,C,饮料,果蔬饮料
36128,3.0,果粒橙,2017/9/15 14:34,C,饮料,果蔬饮料
36142,3.0,果粒橙,2017/9/16 19:31,C,饮料,果蔬饮料
36147,3.0,果粒橙,2017/9/17 13:58,C,饮料,果蔬饮料
36148,3.0,果粒橙,2017/9/17 14:32,C,饮料,果蔬饮料
36151,3.0,果粒橙,2017/9/17 17:21,C,饮料,果蔬饮料
36154,3.0,果粒橙,2017/9/17 19:13,C,饮料,果蔬饮料
36156,3.0,果粒橙,2017/9/18 02:37,C,饮料,果蔬饮料
36159,3.0,果粒橙,2017/9/18 10:23,C,饮料,果蔬饮料
36165,3.0,果粒橙,2017/9/19 18:02,C,饮料,果蔬饮料
36167,3.0,果粒橙,2017/9/20 10:12,C,饮料,果蔬饮料
36170,3.0,果粒橙,2017/9/20 15:32,C,饮料,果蔬饮料
36172,3.0,果粒橙,2017/9/20 16:10,C,饮料,果蔬饮料
36173,3.0,果粒橙,2017/9/20 16:58,C,饮料,果蔬饮料
36174,3.0,果粒橙,2017/9/20 18:03,C,饮料,果蔬饮料
36175,3.0,果粒橙,2017/9/20 19:10,C,饮料,果蔬饮料
36184,3.0,果粒橙,2017/9/22 08:55,C,饮料,果蔬饮料
36194,3.0,果粒橙,2017/9/23 15:18,C,饮料,果蔬饮料
36196,3.0,果粒橙,2017/9/23 17:07,C,饮料,果蔬饮料
36200,3.0,果粒橙,2017/9/23 20:48,C,饮料,果蔬饮料
36201,3.0,果粒橙,2017/9/24 08:36,C,饮料,果蔬饮料
36207,3.0,果粒橙,2017/9/25 14:34,C,饮料,果蔬饮料
36214,3.0,果粒橙,2017/9/27 15:09,C,饮料,果蔬饮料
36216,3.0,果粒橙,2017/9/27 18:03,C,饮料,果蔬饮料
36221,3.0,果粒橙,2017/9/28 18:50,C,饮料,果蔬饮料
36223,3.0,果粒橙,2017/9/29 08:26,C,饮料,果蔬饮料
36225,3.0,果粒橙,2017/9/29 13:48,C,饮料,果蔬饮料
36229,3.0,果粒橙,2017/9/29 17:21,C,饮料,果蔬饮料
36231,4.0,果粒橙,2017/9/29 19:11,C,饮料,果蔬饮料
36238,3.0,果粒橙,2017/9/30 11:33,C,饮料,果蔬饮料
36239,3.0,果粒橙,2017/9/30 12:31,C,饮料,果蔬饮料
36244,3.5,果粒橙,2017/10/3 23:27,C,饮料,果蔬饮料
36248,3.5,果粒橙,2017/10/5 12:24,C,饮料,果蔬饮料
36249,4.0,果粒橙,2017/10/5 12:52,C,饮料,果蔬饮料
36251,4.0,果粒橙,2017/10/5 18:14,C,饮料,果蔬饮料
36255,4.0,果粒橙,2017/10/6 13:38,C,饮料,果蔬饮料
36256,4.0,果粒橙,2017/10/6 13:41,C,饮料,果蔬饮料
36258,4.0,果粒橙,2017/10/6 17:39,C,饮料,果蔬饮料
36271,3.0,果粒橙,2017/10/8 16:04,C,饮料,果蔬饮料
36272,4.0,果粒橙,2017/10/8 22:54,C,饮料,果蔬饮料
36273,4.0,果粒橙,2017/10/10 17:22,C,饮料,果蔬饮料
36277,3.5,果粒橙,2017/10/11 09:35,C,饮料,果蔬饮料
36279,3.5,果粒橙,2017/10/11 14:00,C,饮料,果蔬饮料
36283,3.5,果粒橙,2017/10/11 22:00,C,饮料,果蔬饮料
36289,3.0,果粒橙,2017/10/12 20:41,C,饮料,果蔬饮料
36294,3.0,果粒橙,2017/10/13 21:11,C,饮料,果蔬饮料
36299,4.0,果粒橙,2017/10/14 15:38,C,饮料,果蔬饮料
36304,4.0,果粒橙,2017/10/14 17:35,C,饮料,果蔬饮料
36307,4.0,果粒橙,2017/10/14 17:51,C,饮料,果蔬饮料
36312,3.5,果粒橙,2017/10/15 06:08,C,饮料,果蔬饮料
36315,3.5,果粒橙,2017/10/15 10:28,C,饮料,果蔬饮料
36317,3.5,果粒橙,2017/10/15 16:08,C,饮料,果蔬饮料
36319,3.0,果粒橙,2017/10/15 17:19,C,饮料,果蔬饮料
36320,4.0,果粒橙,2017/10/15 20:03,C,饮料,果蔬饮料
36321,4.0,果粒橙,2017/10/15 20:24,C,饮料,果蔬饮料
36323,4.0,果粒橙,2017/10/16 12:11,C,饮料,果蔬饮料
36326,4.0,果粒橙,2017/10/16 12:29,C,饮料,果蔬饮料
36331,4.0,果粒橙,2017/10/17 12:18,C,饮料,果蔬饮料
36332,4.0,果粒橙,2017/10/17 12:26,C,饮料,果蔬饮料
36337,3.5,果粒橙,2017/10/18 08:32,C,饮料,果蔬饮料
36344,3.5,果粒橙,2017/10/18 18:25,C,饮料,果蔬饮料
36348,3.5,果粒橙,2017/10/19 16:03,C,饮料,果蔬饮料
36349,3.5,果粒橙,2017/10/19 17:10,C,饮料,果蔬饮料
36358,3.0,果粒橙,2017/10/20 20:50,C,饮料,果蔬饮料
36372,4.0,果粒橙,2017/10/22 13:01,C,饮料,果蔬饮料
36378,4.5,果粒橙,2017/10/23 12:14,C,饮料,果蔬饮料
36394,4.0,果粒橙,2017/10/25 18:44,C,饮料,果蔬饮料
36398,4.0,果粒橙,2017/10/26 20:07,C,饮料,果蔬饮料
36400,4.0,果粒橙,2017/10/26 21:36,C,饮料,果蔬饮料
36401,4.0,果粒橙,2017/10/26 23:53,C,饮料,果蔬饮料
36406,4.0,果粒橙,2017/10/27 15:50,C,饮料,果蔬饮料
36411,4.0,果粒橙,2017/10/27 19:10,C,饮料,果蔬饮料
36413,4.0,果粒橙,2017/10/27 21:52,C,饮料,果蔬饮料
36414,4.0,果粒橙,2017/10/28 13:22,C,饮料,果蔬饮料
36415,4.0,果粒橙,2017/10/28 13:25,C,饮料,果蔬饮料
36417,4.0,果粒橙,2017/10/28 17:07,C,饮料,果蔬饮料
36422,3.5,果粒橙,2017/10/28 20:59,C,饮料,果蔬饮料
36424,4.0,果粒橙,2017/10/28 22:07,C,饮料,果蔬饮料
36440,4.0,果粒橙,2017/10/30 17:28,C,饮料,果蔬饮料
36442,4.0,果粒橙,2017/10/30 17:37,C,饮料,果蔬饮料
36457,3.0,果粒橙,2017/11/1 16:49,C,饮料,果蔬饮料
36459,3.0,果粒橙,2017/11/1 17:26,C,饮料,果蔬饮料
36465,3.0,果粒橙,2017/11/2 14:58,C,饮料,果蔬饮料
36469,3.0,果粒橙,2017/11/2 22:24,C,饮料,果蔬饮料
36472,3.0,果粒橙,2017/11/3 10:20,C,饮料,果蔬饮料
36475,3.0,果粒橙,2017/11/3 17:31,C,饮料,果蔬饮料
36476,3.5,果粒橙,2017/11/3 21:39,C,饮料,果蔬饮料
36477,3.0,果粒橙,2017/11/4 08:09,C,饮料,果蔬饮料
36478,3.0,果粒橙,2017/11/4 13:50,C,饮料,果蔬饮料
36486,3.0,果粒橙,2017/11/5 12:22,C,饮料,果蔬饮料
36496,4.0,果粒橙,2017/11/6 09:37,C,饮料,果蔬饮料
36506,3.0,果粒橙,2017/11/7 12:23,C,饮料,果蔬饮料
36507,3.0,果粒橙,2017/11/7 12:34,C,饮料,果蔬饮料
36515,3.5,果粒橙,2017/11/7 17:51,C,饮料,果蔬饮料
36523,3.0,果粒橙,2017/11/8 09:15,C,饮料,果蔬饮料
36531,3.0,果粒橙,2017/11/9 08:40,C,饮料,果蔬饮料
36532,3.0,果粒橙,2017/11/9 09:07,C,饮料,果蔬饮料
36535,3.0,果粒橙,2017/11/9 10:39,C,饮料,果蔬饮料
36541,3.0,果粒橙,2017/11/9 14:42,C,饮料,果蔬饮料
36546,3.0,果粒橙,2017/11/9 20:10,C,饮料,果蔬饮料
36548,3.5,果粒橙,2017/11/10 08:06,C,饮料,果蔬饮料
36552,3.0,果粒橙,2017/11/10 15:54,C,饮料,果蔬饮料
36554,3.0,果粒橙,2017/11/11 08:57,C,饮料,果蔬饮料
36561,3.0,果粒橙,2017/11/11 18:44,C,饮料,果蔬饮料
36565,3.0,果粒橙,2017/11/11 22:34,C,饮料,果蔬饮料
36566,3.0,果粒橙,2017/11/11 22:50,C,饮料,果蔬饮料
36573,3.0,果粒橙,2017/11/12 14:29,C,饮料,果蔬饮料
36575,4.0,果粒橙,2017/11/12 14:55,C,饮料,果蔬饮料
36577,3.0,果粒橙,2017/11/12 16:15,C,饮料,果蔬饮料
36578,3.0,果粒橙,2017/11/12 17:17,C,饮料,果蔬饮料
36581,3.0,果粒橙,2017/11/12 20:39,C,饮料,果蔬饮料
36583,3.0,果粒橙,2017/11/13 02:55,C,饮料,果蔬饮料
36585,3.0,果粒橙,2017/11/13 08:54,C,饮料,果蔬饮料
36589,3.0,果粒橙,2017/11/13 09:59,C,饮料,果蔬饮料
36593,3.0,果粒橙,2017/11/13 14:04,C,饮料,果蔬饮料
36603,3.0,果粒橙,2017/11/14 08:58,C,饮料,果蔬饮料
36606,3.0,果粒橙,2017/11/14 09:36,C,饮料,果蔬饮料
36607,3.0,果粒橙,2017/11/14 09:55,C,饮料,果蔬饮料
36616,3.0,果粒橙,2017/11/14 19:24,C,饮料,果蔬饮料
36617,3.0,果粒橙,2017/11/14 19:41,C,饮料,果蔬饮料
36623,3.0,果粒橙,2017/11/15 00:35,C,饮料,果蔬饮料
36626,3.0,果粒橙,2017/11/15 09:23,C,饮料,果蔬饮料
36639,4.0,果粒橙,2017/11/16 09:53,C,饮料,果蔬饮料
36643,3.0,果粒橙,2017/11/16 16:41,C,饮料,果蔬饮料
36647,4.0,果粒橙,2017/11/17 14:27,C,饮料,果蔬饮料
36658,3.0,果粒橙,2017/11/18 16:24,C,饮料,果蔬饮料
36662,3.0,果粒橙,2017/11/18 17:42,C,饮料,果蔬饮料
36665,3.0,果粒橙,2017/11/18 18:32,C,饮料,果蔬饮料
36667,4.0,果粒橙,2017/11/18 19:02,C,饮料,果蔬饮料
36674,3.0,果粒橙,2017/11/19 12:44,C,饮料,果蔬饮料
36681,3.0,果粒橙,2017/11/19 16:04,C,饮料,果蔬饮料
36684,3.0,果粒橙,2017/11/19 16:39,C,饮料,果蔬饮料
36685,3.0,果粒橙,2017/11/19 17:38,C,饮料,果蔬饮料
36687,3.0,果粒橙,2017/11/19 19:06,C,饮料,果蔬饮料
36691,3.0,果粒橙,2017/11/20 12:18,C,饮料,果蔬饮料
36692,3.0,果粒橙,2017/11/20 13:10,C,饮料,果蔬饮料
36703,3.0,果粒橙,2017/11/24 18:05,C,饮料,果蔬饮料
36710,3.0,果粒橙,2017/11/29 19:55,C,饮料,果蔬饮料
36716,3.0,果粒橙,2017/12/1 12:10,C,饮料,果蔬饮料
36734,3.0,果粒橙,2017/12/2 20:48,C,饮料,果蔬饮料
36738,3.0,果粒橙,2017/12/3 16:51,C,饮料,果蔬饮料
36752,3.0,果粒橙,2017/12/4 22:24,C,饮料,果蔬饮料
36753,3.0,果粒橙,2017/12/5 00:54,C,饮料,果蔬饮料
36755,3.0,果粒橙,2017/12/5 02:57,C,饮料,果蔬饮料
36756,3.0,果粒橙,2017/12/5 02:58,C,饮料,果蔬饮料
36785,3.0,果粒橙,2017/12/7 12:21,C,饮料,果蔬饮料
36786,3.0,果粒橙,2017/12/7 12:32,C,饮料,果蔬饮料
36793,3.0,果粒橙,2017/12/8 19:43,C,饮料,果蔬饮料
36803,3.0,果粒橙,2017/12/9 14:14,C,饮料,果蔬饮料
36811,4.0,果粒橙,2017/12/10 12:21,C,饮料,果蔬饮料
36812,4.0,果粒橙,2017/12/10 13:10,C,饮料,果蔬饮料
36813,4.0,果粒橙,2017/12/10 18:19,C,饮料,果蔬饮料
36814,3.0,果粒橙,2017/12/10 22:45,C,饮料,果蔬饮料
36815,3.5,果粒橙,2017/12/11 04:32,C,饮料,果蔬饮料
36817,3.0,果粒橙,2017/12/11 11:59,C,饮料,果蔬饮料
36819,4.0,果粒橙,2017/12/11 16:31,C,饮料,果蔬饮料
36820,4.0,果粒橙,2017/12/11 20:45,C,饮料,果蔬饮料
36821,4.0,果粒橙,2017/12/11 21:04,C,饮料,果蔬饮料
36822,3.5,果粒橙,2017/12/11 21:39,C,饮料,果蔬饮料
36823,3.5,果粒橙,2017/12/11 21:40,C,饮料,果蔬饮料
36824,4.0,果粒橙,2017/12/12 13:46,C,饮料,果蔬饮料
36825,4.0,果粒橙,2017/12/12 16:25,C,饮料,果蔬饮料
36826,3.5,果粒橙,2017/12/12 18:19,C,饮料,果蔬饮料
36829,3.0,果粒橙,2017/12/13 05:30,C,饮料,果蔬饮料
36831,4.0,果粒橙,2017/12/13 20:43,C,饮料,果蔬饮料
36833,4.0,果粒橙,2017/12/14 16:53,C,饮料,果蔬饮料
36836,4.0,果粒橙,2017/12/15 12:38,C,饮料,果蔬饮料
36838,3.0,果粒橙,2017/12/15 18:17,C,饮料,果蔬饮料
36840,3.0,果粒橙,2017/12/15 20:36,C,饮料,果蔬饮料
36847,3.0,果粒橙,2017/12/17 15:38,C,饮料,果蔬饮料
36848,3.0,果粒橙,2017/12/18 03:25,C,饮料,果蔬饮料
36849,4.0,果粒橙,2017/12/18 12:28,C,饮料,果蔬饮料
36851,3.0,果粒橙,2017/12/18 13:01,C,饮料,果蔬饮料
36853,3.5,果粒橙,2017/12/18 19:27,C,饮料,果蔬饮料
36860,3.0,果粒橙,2017/12/18 21:50,C,饮料,果蔬饮料
36866,4.0,果粒橙,2017/12/19 13:21,C,饮料,果蔬饮料
36871,3.0,果粒橙,2017/12/20 16:37,C,饮料,果蔬饮料
36874,4.0,果粒橙,2017/12/22 07:35,C,饮料,果蔬饮料
36877,4.0,果粒橙,2017/12/22 15:10,C,饮料,果蔬饮料
36892,4.0,果粒橙,2017/12/23 18:08,C,饮料,果蔬饮料
36894,4.0,果粒橙,2017/12/23 19:20,C,饮料,果蔬饮料
36895,4.0,果粒橙,2017/12/23 19:39,C,饮料,果蔬饮料
36898,3.0,果粒橙,2017/12/24 15:53,C,饮料,果蔬饮料
36911,3.0,果粒橙,2017/12/26 16:58,C,饮料,果蔬饮料
36912,3.0,果粒橙,2017/12/27 07:33,C,饮料,果蔬饮料
36913,3.0,果粒橙,2017/12/27 08:03,C,饮料,果蔬饮料
36918,3.0,果粒橙,2017/12/28 22:56,C,饮料,果蔬饮料
36919,3.0,果粒橙,2017/12/28 23:49,C,饮料,果蔬饮料
36922,3.0,果粒橙,2017/12/31 14:58,C,饮料,果蔬饮料
36923,3.0,果粒橙,2017/12/31 15:00,C,饮料,果蔬饮料
36939,1.0,香豆干,2017/1/9 21:13,C,非饮料,肉干/豆制品/蛋
36959,1.0,香豆干,2017/2/2 20:53,C,非饮料,肉干/豆制品/蛋
36963,1.0,香豆干,2017/2/4 09:37,C,非饮料,肉干/豆制品/蛋
36969,1.0,香豆干,2017/2/5 08:58,C,非饮料,肉干/豆制品/蛋
36971,1.5,香豆干,2017/2/5 15:54,C,非饮料,肉干/豆制品/蛋
37010,1.5,香豆干,2017/3/31 23:28,C,非饮料,肉干/豆制品/蛋
37016,1.5,香豆干,2017/4/7 15:55,C,非饮料,肉干/豆制品/蛋
37018,1.5,香豆干,2017/4/8 08:21,C,非饮料,肉干/豆制品/蛋
37027,1.5,香豆干,2017/4/16 12:31,C,非饮料,肉干/豆制品/蛋
37032,1.0,香豆干,2017/4/21 20:57,C,非饮料,肉干/豆制品/蛋
